# Main file: Tests/pb1/output.csv
numIteration,tail,head,freeFlowCost,actualCost,capacity,flow
15,1,5,4,53.5924,3,8.5504
15,2,3,0,0,10,8.55043
15,2,5,0,90,10,1.44957
15,3,4,18000,20700,10,10
15,4,1,0,0,10,8.55043
15,4,7,0,0,10,1.4496
15,5,6,18000,20610,10,9.99997
15,6,7,0,0,10,8.5504
15,6,8,0,38.8863,10,1.44957
16,0,1,36,38.8863,10,8.5504
16,0,3,0,0,10,1.4496
16,0,8,0,0,10,8.55043
16,1,0,36,38.8863,10,8.55043
16,1,5,4,53.5924,3,8.5504
16,2,3,0,0,10,8.55043
16,2,5,0,90,10,1.44957
16,3,4,18000,20700,10,10
16,4,1,0,0,10,8.55043
16,4,7,0,0,10,1.4496
16,5,6,18000,20610,10,9.99997
16,6,7,0,0,10,8.5504
16,6,8,0,38.8863,10,1.44957
17,0,1,36,38.8863,10,8.5504
17,0,3,0,0,10,1.4496
17,0,8,0,0,10,8.55043
17,1,0,36,38.8863,10,8.55043
17,1,5,4,53.5924,3,8.5504
17,2,3,0,0,10,8.55043
17,2,5,0,90,10,1.44957
17,3,4,18000,20700,10,10
17,4,1,0,0,10,8.55043
17,4,7,0,0,10,1.4496
17,5,6,18000,20610,10,9.99997
17,6,7,0,0,10,8.5504
17,6,8,0,38.8863,10,1.44957
18,0,1,36,38.8863,10,8.5504
18,0,3,0,0,10,1.4496
18,0,8,0,0,10,8.55043
18,1,0,36,38.8863,10,8.55043
18,1,5,4,53.5924,3,8.5504
18,2,3,0,0,10,8.55043
18,2,5,0,90,10,1.44957
18,3,4,18000,20700,10,10
18,4,1,0,0,10,8.55043
18,4,7,0,0,10,1.4496
18,5,6,18000,20610,10,9.99997
18,6,7,0,0,10,8.5504
18,6,8,0,38.8863,10,1.44957
19,0,1,36,38.8863,10,8.5504
19,0,3,0,0,10,1.4496
19,0,8,0,0,10,8.55043
19,1,0,36,38.8863,10,8.55043
19,1,5,4,53.5924,3,8.5504
19,2,3,0,0,10,8.55043
19,2,5,0,90,10,1.44957
19,3,4,18000,20700,10,10
19,4,1,0,0,10,8.55043
19,4,7,0,0,10,1.4496
19,5,6,18000,20610,10,9.99997
19,6,7,0,0,10,8.5504
19,6,8,0,38.8863,10,1.44957
20,0,1,36,38.8863,10,8.5504
20,0,3,0,0,10,1.4496
20,0,8,0,0,10,8.55043
20,1,0,36,38.8863,10,8.55043
20,1,5,4,53.5924,3,8.5504
20,2,3,0,0,10,8.55043
20,2,5,0,90,10,1.44957
20,3,4,18000,20700,10,10
20,4,1,0,0,10,8.55043
20,4,7,0,0,10,1.4496
20,5,6,18000,20610,10,9.99997
20,6,7,0,0,10,8.5504
20,6,8,0,38.8863,10,1.44957
